"id","code","name"
"33494",8.0003e+12,"Forno di pietra"
"33495",8.0003e+12,"Uovo"
"33496",8.0003e+12,"Pizza 2 Prosciutto"
"33497",8.0003e+12,"Caffe"
"33498",8.0003e+12,"Galak della Nestlè uovo di cioccolato bianco senza glutine"
"33499",8.0003e+12,"Uvlovo di cioccolato con croccanti wafer a pezzetti"
"33500",8.0003e+12,"Galak"
"33501",8.0003e+12,"Uovo di cioccolato al latte finissimo"
"33502",8.0003e+12,"Cappuccino"
"33503",8.0003e+12,"Bella Napoli  pizza"
"33504",8.0003e+12,"Proteine lovers pizza"
"33505",8.0003e+12,"Nesquik Biscotti"
"33506",8.000301e+12,"Nero"
"33507",8.000302e+12,"Rosso di Montalcino"
"33508",8.000303e+12,"gio style"
"33509",8.000304e+12,"Kaiser wasser"
"33510",8.000304e+12,"Kaiser wasser"
"33511",8.000304e+12,"Kaiser Wasser"
"33512",8.000304e+12,"Kaiserwasser"
"33513",8.000304e+12,"Bibita pompelmo"
"33514",8.000304e+12,"Ginger"
"33515",8.000304e+12,"Spuma"
"33516",8.000304e+12,"Kaiserwasser Orange"
"33517",8.000305e+12,"Acqua Naturale"
"33518",8.000305e+12,"Bevanda vitaminixa"
"33519",8.000305e+12,"Acqua"
"33520",8.000306e+12,"SEMI DI ZUCCA TOSTATI E SALATI"
"33521",8.000306e+12,"Mocerino"
"33522",8.000306e+12,"Fruit's Better"
"33523",8.000306e+12,"Cocco essiccato"
"33524",8.000306e+12,"Pistacchi  in guscio tostati"
"33525",8.000306e+12,"Uvetta"
"33526",8.000306e+12,"Nocciole sgusciate tostate pelate"
"33527",8.000306e+12,"Mandorle sgusciate tostate"
"33528",8.000306e+12,"Mandorle pelate"
"33529",8.000308e+12,"Ricotta Rugiada"
"33530",8.000308e+12,"Provola affumicata"
"33531",8.000308e+12,"Scamorza alla pusgliese"
"33532",8.000308e+12,"Scamorza senza lattosio"
"33533",8.000308e+12,"Provola affumicata senza lattosio"
"33534",8.000308e+12,"Stracciatella di burrata"
"33535",8.000308e+12,"Burrata"
"33536",8.000312e+12,"fatti in casa di Leo integrali"
"33537",80003157,"Pumpkin spice protein shake"
"33538",80003176,"Arbonne powder"
"33539",8.000318e+12,"Pasta"
"33540",8.000318e+12,"Pasta di semola di grano duro"
"33541",8.000318e+12,"Pasta all uovo"
"33542",8.000318e+12,"Capelli d’angelo"
"33543",80003180,"Feel fit protein vanilla"
"33544",8.000318e+12,"La trafilata"
"33545",8.000318e+12,"9 croissant farciti albicocca"
"33546",8.000318e+12,"Pasta all'uovo"
"33547",8.000318e+12,"Conchiglie"
"33548",8.000318e+12,"Trivelloni"
"33549",8.000318e+12,"Paccheri"
"33550",8.000318e+12,"Filini"
"33551",8.000319e+12,"Riso Mittino"
"33552",8.000319e+12,"Riso"
"33553",8.000319e+12,"Riso"
"33554",8.000319e+12,"Riso thaibonnet paraboiled"
"33555",8.000319e+12,"Riso parboiled"
"33556",8.000319e+12,"Riso basmati"
"33557",8.000319e+12,"Riso carnaroli per gran risotti"
"33558",8.000319e+12,"Rosso Ermes"
"33559",8.000319e+12,"Rido"
"33560",8.000319e+12,"Gran Nerone"
"33561",8.000319e+12,"Riso Mittino"
"33562",8.000319e+12,"Riso di Baraggia"
"33563",8.000319e+12,"riso parboleid ribe"
"33564",8.000319e+12,"Riso San Andrea"
"33565",8.000319e+12,"Riso Arborio"
"33566",8.000319e+12,"Riso lungo b 5kg"
"33567",8.000319e+12,"Riso mittino"
"33568",8.000319e+12,"Riso arborio"
"33569",8.000319e+12,"Riso Carnaroli"
"33570",8.000319e+12,"RisoMittino"
"33571",8.00032e+12,"Riso parboiled ribe biologico"
"33572",8.00032e+12,"I Cannellini"
"33573",8.00032e+12,"borlotti cirio"
"33574",8.00032e+12,"I CECI Corposi e gustosi"
"33575",8.00032e+12,"Aceto di vino"
"33576",8.00032e+12,"Piselli Fini"
"33577",8.00032e+12,"Petit pois"
"33578",8.00032e+12,"Passata di pomodoro Cirio"
"33579",8.00032e+12,"Bars"
"33580",8.000321e+12,"Pelati"
"33581",8.000321e+12,"Iceberg"
"33582",8.000322e+12,"Susinata"
"33583",8.000322e+12,"Susinata"
"33584",8.000322e+12,"Mostarda di mele"
"33585",8.000322e+12,"Visciolata"
"33586",8.000322e+12,"Mostarda di mele tipo mantovana"
"33587",8.000322e+12,"Passata di Frutta Ciliegie"
"33588",8.000322e+12,"Topping cioccolato bianco"
"33589",8.000322e+12,"Salsa di arance piccante"
"33590",8.000322e+12,"Topping Frutti di Bosco"
"33591",8.000322e+12,"Topping Cioccolato"
"33592",8.000322e+12,"Mostarda di Frutta Tipo Cremonese"
"33593",8.000322e+12,"Mostarda Vicentina"
"33594",8.000322e+12,"Topping Caramel"
"33595",8.000322e+12,"Confettura alla Ciliegia"
"33596",8.000323e+12,"Topping pistacchio"
"33597",8.000323e+12,"Preparato di frutta spalmabile"
"33598",8.000323e+12,"frutta spalmabile"
"33599",8.000323e+12,"Marmellata arsnce amare"
"33600",8.000323e+12,"Preparato di frutta spalmabile"
"33601",8.000323e+12,"Preparato di frutta spalmabile Facci"
"33602",8.000323e+12,"Topping Nocciola"
"33603",8.000323e+12,"Mostarda"
"33604",8.000325e+12,"Nuggets di merluzzo"
"33605",8.000325e+12,"Penne al salmone e gamberetti surgelati"
"33606",8.000325e+12,"Sugo alle cozze"
"33607",8.000325e+12,"Vongole sgusciate - surgelate"
"33608",8.000325e+12,"Filetti di Pangasio"
"33609",8.000325e+12,"Filetti di Branzino"
"33610",8.000325e+12,"Filetti di orata surgelati"
"33611",8.000325e+12,"Zuppa di pesce"
"33612",8.000325e+12,"Vongole del pacifico"
"33613",8.000325e+12,"Filetti di branzino"
"33614",8.000325e+12,"Filetti di Orata"
"33615",8.000325e+12,"Gamberi argentini"
"33616",8.000325e+12,"Cuori di merluzzo"
"33617",8.000325e+12,"Surimi"
"33618",8.000325e+12,"Gamberetti sgusciati precotti"
"33619",8.000325e+12,"Gran misto scoglio"
"33620",8.000325e+12,"Preparato per risotti"
"33621",8.000325e+12,"Vongole sgusciate congelate"
"33622",8.000325e+12,"Mezze maniche ai frutti di mare"
"33623",8.000325e+12,"Filetti di Pangasio Surgelati"
"33624",8.000325e+12,"Sugo allo scoglio"
"33625",8.000325e+12,"Anelli di totano panati"
"33626",8.000325e+12,"Sugo alle cozze surgelato"
"33627",8.000325e+12,"Sugo alle vongole surgelato"
"33628",8.000325e+12,"Tagliatelle allabolognese"
"33629",8.000325e+12,"Misto di Pesce con Verdure"
"33630",8.000325e+12,"Code di gambero"
"33631",8.000325e+12,"Vongole al naturale"
"33632",8.000325e+12,"Sugo allo scoglio surgelato"
"33633",8.000325e+12,"Insalata di mare"
"33634",8.000325e+12,"Zuppa di pesce"
"33635",8.000325e+12,"Filetti di Merluzzo Atlantico surgelati IQF"
"33636",8.000325e+12,"Merluzzo"
"33637",8.000325e+12,"Filetti di merluzzo capensis surgelati"
"33638",8.000326e+12,"Biscotti Salute"
"33639",8.000326e+12,"Biscotti salute"
"33640",8.000326e+12,"Biscotto Lagaccio TREROSSI Ovada"
"33641",8.000326e+12,"Biscotti lagaccio"
"33642",8.000326e+12,"baci di dama"
"33643",8.000326e+12,"Meringhe"
"33644",8.000326e+12,"Baci di dama"
"33645",8.000326e+12,"Brutti e buoni"
"33646",8.000326e+12,"Amaretti di Gavi"
"33647",8.000326e+12,"Baci di dama alla mandorla"
"33648",8.000326e+12,"Lagaccio"
"33649",8.000326e+12,"IntegralePiù"
"33650",8.000326e+12,"Rustici più"
"33651",8.000327e+12,"Tramezzino ai gamberetti"
"33652",8.000327e+12,"TRAMEZZINO AL SALMONE"
"33653",8.000327e+12,"Cipolline Maggioline"
"33654",8.000327e+12,"Cetriolini verdi"
"33655",8.000327e+12,"Tramezzino Veg"
"33656",8.000327e+12,"Tramezzino veg"
"33657",8.000327e+12,"Tramezzino"
"33658",8.000327e+12,"Stellato"
"33659",8.000327e+12,"Farcitura di Verdure"
"33660",8.000327e+12,"American stellato"
"33661",8.000327e+12,"Stellato"
"33662",8.000327e+12,"Tramezzino"
"33663",8.000327e+12,"Riva Stellato tramezzino salame Milano"
"33664",8.000327e+12,"Spuntino “il tramezzino”"
"33665",8.000327e+12,"Tramezzino stellato tonno e olive"
"33666",8.000327e+12,"stellato"
"33667",8.000327e+12,"Salmone, crescenza ed erba cipollina"
"33668",8.000327e+12,"New York Deli"
"33669",8.000327e+12,"Tramezzini"
"33670",8.000327e+12,"Tramezzino"
"33671",8.000327e+12,"Tramezzino"
"33672",8.000327e+12,"Tramezzino Tacchino Tonnato"
"33673",8.000327e+12,"Tramezzino della nuova generazione"
"33674",8.000327e+12,"Maionese senza uova"
"33675",8.000327e+12,"Tramezzini"
"33676",8.000327e+12,"Carote in olio di oliva"
"33677",8.000327e+12,"Stellato"
"33678",8.000327e+12,"Olive verdi snocciolate"
"33679",8.00033e+12,"Amaro Montenegro"
"33680",8.00033e+12,"Amaro Montengero 5cl"
"33681",8.00033e+12,"Nocino"
"33682",8.00033e+12,"Oro pilla"
"33683",8.00033e+12,"Grappa"
"33684",8.00033e+12,"Grappa"
"33685",8.00033e+12,"Jack daniel"
"33686",80003335,"Yogurt al limone"
"33687",8.000334e+12,"Roggentaler mini schüttelbrot"
"33688",8.000334e+12,"Schüttelbrot mit Knoblauch"
"33689",8.000334e+12,"Schüttelbrot mit Zwiebel"
"33690",8.000334e+12,"Schuttelbrot integrale"
"33691",8.000334e+12,"Roggentaler"
"33692",8.000334e+12,"Pane di tipo 0 con semi di lino"
"33693",8.000334e+12,"Pane alla segale"
"33694",8.000334e+12,"Pane multicereali"
"33695",8.000334e+12,"Schüttelbrot"
"33696",8.000334e+12,"Schuttelbrot"
"33697",8.000334e+12,"Knusprige Roggen-Minis"
"33698",8.000334e+12,"Mini dinkel"
"33699",8.000334e+12,"Bio schüttelbrot"
"33700",8.000334e+12,"Brezel"
"33701",8.000334e+12,"Pane multicereali"
"33702",8.000334e+12,"Pane ai semi di girasole"
"33703",8.000334e+12,"Pane alla Segale"
"33704",8.000334e+12,"Vinschgauer"
"33705",8.000334e+12,"Roggen-minis"
"33706",8.000334e+12,"Schuttelbrot"
"33707",8.000337e+12,"Noci"
"33708",8.000337e+12,"Noci sgusciate chiare"
"33709",8.000337e+12,"Nocciole tostate in guscio"
"33710",8.000337e+12,"Nocciole tostate"
"33711",8.000337e+12,"Mandorle tostate in guscio"
"33712",8.000337e+12,"Sorrentino"
"33713",8.000337e+12,"Mandorle"
"33714",8.000337e+12,"Arachidi"
"33715",8.000337e+12,"Frutta secca"
"33716",8.000337e+12,"Pistacchi"
"33717",8.000337e+12,"Semi di zucca"
"33718",8.000337e+12,"Semi di zucca sgusciati"
"33719",8.000337e+12,"Pinoli"
"33720",8.000337e+12,"semi girasoli tostati e salati"
"33721",8.000337e+12,"Snack breaak"
"33722",8.000337e+12,"Snack break"
"33723",8.000337e+12,"Salad mix"
"33724",8.00034e+12,"zuegg"
"33725",8.00034e+12,"Arancia Orange"
"33726",8.00034e+12,"La pasticcera"
"33727",8.00034e+12,"La pasticcera frutti di bosco"
"33728",8.00034e+12,"La pasticcera ciliegie"
"33729",8.00034e+12,"La pasticcera"
"33730",8.00034e+12,"La Pasticcera Pesche"
"33731",8.00034e+12,"Equilibrio"
"33732",8.00034e+12,"Arancia senza zuccheri aggiunti"
"33733",8.00034e+12,"Skipper"
"33734",8.00034e+12,"Mango e passion fruit"
"33735",8.00034e+12,"Skipper Mela, cetriolo, zenzero"
"33736",8.00034e+12,"Mirtillo mix"
"33737",8.00034e+12,"Albicocca"
"33738",8.00034e+12,"Brasil"
"33739",8.00034e+12,"Succo Ace"
"33740",8.00034e+12,"Zueg"
"33741",8.00034e+12,"Skipper zuegg arancia rossa intenso"
"33742",8.000341e+12,"I frutteti di oswald fragole"
"33743",8.000341e+12,"marmellata mirtilli"
"33744",8.000341e+12,"I frutteti di Oswald"
"33745",8.000341e+12,"Zuegg"
"33746",8.000341e+12,"La pasticceria"
"33747",8.000341e+12,"La pasticcera ciliege"
"33748",8.000341e+12,"La Pasticcera"
"33749",8.000341e+12,"I frutteti di Oswald"
"33750",8.000341e+12,"Succo di frutta"
"33751",8.000341e+12,"I frutti di Oswald"
"33752",8.000341e+12,"I Frutteti di Walter Zuegg"
"33753",8.000341e+12,"I fruttetti di Oswald"
"33754",8.000341e+12,"Succo zuegg zenza pestici pesca"
"33755",8.000341e+12,"Stopper zuegg"
"33756",8.000341e+12,"Succo di pesca"
"33757",8.000341e+12,"Albicocca"
"33758",8.000341e+12,"Succo ananas zueg x3"
"33759",8.000341e+12,"Succo mela banana pera senza zuccheri aggiunti"
"33760",8.000341e+12,"Succo Skipper Ace"
"33761",8.000341e+12,"Ace zuegg"
"33762",8.000341e+12,"zuegg"
"33763",8.000341e+12,"Skipper"
"33764",8.000341e+12,"Arancia rossa"
"33765",8.000341e+12,"Nettare di melograno italiano"
"33766",8.000341e+12,"Nettare di mirtilli nero"
"33767",8.000341e+12,"I frutteti di Oswald (frutti rossi)"
"33768",8.000341e+12,"Succo e polpa di mela"
"33769",8.000341e+12,"Solo ingredienti naturali succo e polpa di albicocca"
"33770",8.000341e+12,"Solo ingredienti naturali succo e polpa di pera"
"33771",8.000341e+12,"Arancia carota limone"
"33772",8.00035e+12,"ciambella integrale"
"33773",8.00035e+12,"Vol au vent di pastasfoglia"
"33774",8.00035e+12,"Canestrelli"
"33775",8.00035e+12,"Millefoglie d'Italia. Mini snack"
"33776",8.00035e+12,"Pan di Spagna 3 basi per torta"
"33777",8.00035e+12,"Millefoglie d'Italia"
"33778",8.00035e+12,"Tortello"
"33779",8.00035e+12,"Tortello snack"
"33780",8.00035e+12,"Tortello"
"33781",8.00035e+12,"Minivoglie"
"33782",8.00035e+12,"Vincenzovo"
"33783",8.00035e+12,"Bocconcini"
"33784",8.00035e+12,"Vicenzovo buon mattino"
"33785",8.00035e+12,"Bocconcini"
"33786",8.00035e+12,"Pan di Spagna"
"33787",8.00035e+12,"Cannoli da riempire"
"33788",8.00035e+12,"Cookies"
"33789",8.00035e+12,"Grisbí"
"33790",8.00035e+12,"Grisbì Crema Limone"
"33791",8.00035e+12,"Grisbì Nocciola"
"33792",8.00035e+12,"Cookies"
"33793",8.00035e+12,"Grisbì"
"33794",8.00035e+12,"Muffin integrali ai frutti rossi"
"33795",8.00035e+12,"Fruttizie"
"33796",8.00035e+12,"Grisbí"
"33797",8.00035e+12,"Grisbì Nocciola"
"33798",8.00035e+12,"Grisbì lemon cream"
"33799",8.00035e+12,"Bocconcini crema al latte e cioccolato bianco"
"33800",8.00035e+12,"Muffin"
"33801",8.00035e+12,"Grisbì cioccolato"
"33802",8.00035e+12,"Grisbi Cioccolato"
"33803",8.00035e+12,"Fruttizie"
"33804",8.00035e+12,"Grisbí Wild pregiata vaniglia bourbon & dark choco"
"33805",8.00035e+12,"Grisbì Pistacchio"
"33806",8.00035e+12,"Grisbi’ night passion"
"33807",8.00035e+12,"Grisbì cioccolato"
"33808",8.00035e+12,"Grisbi"
"33809",8.00035e+12,"Grisbi crema cocco"
"33810",8.00035e+12,"Grisbi pistacchio"
"33811",8.00035e+12,"Cioccolato"
"33812",8.00035e+12,"Minivwoglie"
"33813",8.00035e+12,"Pan di spagna"
"33814",8.00035e+12,"Grisbì Passion"
"33815",8.00035e+12,"GRISBÌ Pistacchio"
"33816",8.00035e+12,"Grisbì primo amore"
"33817",8.00035e+12,"Grisbi’ primo amore 2pz"
"33818",8.00035e+12,"Grisbì cioccolato"
"33819",8.00035e+12,"Muffin super"
"33820",8.00035e+12,"muffin"
"33821",8.00035e+12,"Muffin"
"33822",8.00035e+12,"Ciambelle"
"33823",8.00035e+12,"Magnifico wafer"
"33824",8.00035e+12,"Grisbì mignon con crema Bacu"
"33825",8.00035e+12,"grisbi"
"33826",8.00035e+12,"Cioccolato extra fondente ripieno di crema al cioccolato"
"33827",8.00035e+12,"Grisbì cioccolato ripieno di crema"
"33828",8.00035e+12,"Cioccolato extra fondente ripieno di creama al cocco"
"33829",8.00035e+12,"Millefoglie d’Italia"
"33830",8.00035e+12,"Autehentic Italian Biscotti"
"33831",8.00035e+12,"Le ciambelle di matilda ai 5 cereali"
"33832",8.00035e+12,"Grisbì Cioccolato"
"33833",8.00035e+12,"Grisbi"
"33834",8.00035e+12,"Grisbì limone"
"33835",8.00035e+12,"Grisbì cocco"
"33836",8.00035e+12,"Grisbi'"
"33837",8.00035e+12,"Grisbi’"
"33838",8.00035e+12,"Grisbi al caffè"
"33839",8.00035e+12,"Bocconcini souver di sicilia"
"33840",8.00035e+12,"Grisbì Secret Pleasure"
"33841",8.00035e+12,"Grisbí street passion"
"33842",8.00035e+12,"Savoiardi"
"33843",8.00035e+12,"Grisbì Vegan Gianduia"
"33844",8.00035e+12,"Grisbi fresh"
"33845",8.000352e+12,"Fichi rosolati farciti con noce"
"33846",8.000352e+12,"Uovo di cioccolat extra fondente"
"33847",8.000352e+12,"Fico Bianco del Cilento"
"33848",8.000352e+12,"Fichi secchi"
"33849",8.000352e+12,"Cioccolato al latte"
"33850",8.000352e+12,"Uovo di pasqua"
"33851",8.000352e+12,"Fichi Bianchi Secchi"
"33852",8.000352e+12,"Fichi"
"33853",8.000352e+12,"Fico bianco del cilento"
"33854",8.000352e+12,"Mandorle al cioccolato fondente"
"33855",8.000352e+12,"Stella del sud"
"33856",8.000352e+12,"Chicchi di caffe al cioccolato fondente"
"33857",8.000352e+12,"Filetti d’arancia al cioccolato fondente"
"33858",8.000352e+12,"Fichi al cioccolato"
"33859",8.000352e+12,"Fichi secchi"
"33860",8.000352e+12,"FICHI RICOPERTI AL CIOCCOLATO"
"33861",8.000352e+12,"Fichi al forno farciti con mandorle"
"33862",8.000352e+12,"Fichi al forno farciti con mandorle"
"33863",8.000352e+12,"Fichi&noci"
"33864",8.000352e+12,"Fichi di cioccolato"
"33865",8.000352e+12,"Datteri"
"33866",8.000353e+12,"Uovo cioccolato finissimo latte"
"33867",8.000353e+12,"Zenzero e cioccolato fondente"
"33868",8.000353e+12,"Fichi secchi"
"33869",8.000353e+12,"Mix di fichi ricoperti di cioccolato"
"33870",8.000353e+12,"Nocciole al cioccolato fondente"
"33871",8.000353e+12,"Mandorle al cioccolato fondente"
"33872",8.000353e+12,"Arachidi"
"33873",8.000353e+12,"Fichi secchi stella del sud"
"33874",8.000353e+12,"Chicchi Di Caffè"
"33875",8.000353e+12,"Filetti di limone al cioccolato extra fondente"
"33876",8.000353e+12,"Amarascata"
"33877",8.000353e+12,"Confettura extra di ciliege"
"33878",8.000353e+12,"Aperitivo Luxardo"
"33879",8.000353e+12,"Pruny aspra"
"33880",8.000353e+12,"Confettura  extra di frutti di bosco Berry"
"33881",8.000353e+12,"Marmellata di arance"
"33882",8.000353e+12,"Maraschino Cherries"
"33883",8.000353e+12,"Confettura fragola"
"33884",8.000353e+12,"Prosecco"
"33885",8.000353e+12,"Marmellata di limoni"
"33886",8.000353e+12,"Confettura extra di mirtilli selvatici"
"33887",8.000353e+12,"Marmellata"
"33888",8.000353e+12,"Babà al Maraschino"
"33889",80003625,"Boisson fouettée à la protéine de pois"
"33890",80003629,"FeelFit Simply1"
"33891",80003631,"FeelFit Pea protein shake (Chocolate)"
"33892",8.000369e+12,"Riccadonna Dolce Cuvee"
"33893",8.00038e+12,"Loacker Wafer Cremkakao GR. 45X4"
"33894",8.00038e+12,"Loacker"
"33895",8.00038e+12,"Loackini"
"33896",8.00038e+12,"Gardena hazelnut"
"33897",8.00038e+12,"Sandwich milk vanilla"
"33898",8.00038e+12,"Tortina"
"33899",8.00038e+12,"Tortina mini"
"33900",8.00038e+12,"Napolitaner"
"33901",8.00038e+12,"cremkakao"
"33902",8.00038e+12,"MILK & CEREALS"
"33903",8.00038e+12,"Wafers fondenti dark noir"
"33904",8.00038e+12,"Gardena coconut"
"33905",8.00038e+12,"Quadratini espresso"
"33906",8.00038e+12,"Loacker"
"33907",8.00038e+12,"Napolitaner classic"
"33908",8.00038e+12,"Loacker milk"
"33909",8.00038e+12,"Wafer"
"33910",8.00038e+12,"Espresso"
"33911",8.00038e+12,"Tortina Mini Original"
"33912",8.00038e+12,"Loacker milk"
"33913",8.00038e+12,"Gardena Fingers Hazelnut"
"33914",8.00038e+12,"QUADRATINI chocolate"
"33915",8.00038e+12,"Quadratini Napolitaner"
"33916",8.00038e+12,"Gardena fingers coconut"
"33917",8.00038e+12,"loscker"
"33918",8.00038e+12,"Loacker maxi"
"33919",8.00038e+12,"Best of moments"
"33920",8.00038e+12,"Loacker Milk Creme"
"33921",8.00038e+12,"Gardenia Fingers"
"33922",8.00038e+12,"Loacker Thins Lampone-Yogurt"
"33923",8.00038e+12,"Loacker"
"33924",8.00038e+12,"Loacker Maxi cremkakao"
"33925",8.00038e+12,"Choco & Nuts"
"33926",8.00038e+12,"Loacker travel pack"
"33927",8.00038e+12,"quadratini"
"33928",8.00038e+12,"cacao & milk"
"33929",8.00038e+12,"Wafers"
"33930",8.00038e+12,"Wafer"
"33931",8.00038e+12,"Gardena chocolate"
"33932",8.00038e+12,"Choco minis"
"33933",8.00038e+12,"Bluberry-Yogurt Quadratini"
"33934",8.00038e+12,"Gran pasticceria selection"
"33935",8.00038e+12,"Choco&white"
"33936",8.00038e+12,"Biscuits peanut butter"
"33937",8.00038e+12,"Snowflakes"
"33938",8.00038e+12,"Tortina Mini Original"
"33939",8.00038e+12,"Gardena Halzenut"
"33940",8.00038e+12,"Matcha Green Tea"
"33941",8.00038e+12,"Loackini"
"33942",8.00038e+12,"Loacker Double choc"
"33943",8.00038e+12,"Loacker DOUBLE CHOC"
"33944",8.00038e+12,"Double choc"
"33945",8.00038e+12,"Maxi Napolitaner"
"33946",8.00038e+12,"Cremkakao"
"33947",8.00038e+12,"TORTINA Original"
"33948",8.00038e+12,"Cocoa densa @home"
"33949",8.00038e+12,"Loacker Classic"
"33950",8.00038e+12,"Double choc"
"33951",8.00038e+12,"Loacker the best of chocolate and wafer cookies"
"33952",8.00038e+12,"Loacker"
"33953",8.00038e+12,"Tortina"
"33954",8.00038e+12,"Osterhase"
"33955",8.00038e+12,"Loacker classic napolitaner"
"33956",8.00038e+12,"Best of moments"
"33957",8.00038e+12,"Best of moments"
"33958",8.00038e+12,"Tortina caramel"
"33959",8.00038e+12,"Tortina caramel"
"33960",8.00038e+12,"Creme noisette"
"33961",8.00038e+12,"Patisserie snack coconut"
"33962",8.00038e+12,"Patisserie snack"
"33963",8.00038e+12,"coconut"
"33964",8.00038e+12,"Wafer con crema alla nocciola"
"33965",8.00038e+12,"Loacker crispy creme"
"33966",8.00038e+12,"Choco & cereals"
"33967",8.00038e+12,"ChocoCereals"
"33968",8.00038e+12,"Loacker Napolitaner Multicereali"
"33969",8.00038e+12,"Multigrain Chocolate Wafers"
"33970",8.00038e+12,"Loacker meno 30% di zuccheri napolitaner"
"33971",8.00038e+12,"Wafer con crema al cacao"
"33972",8.00038e+12,"Loacker quadratini cheese"
"33973",8.00038e+12,"Quadratini"
"33974",8.00038e+12,"Quadratinj"
"33975",8.00038e+12,"Loacker Classic Pan di Zenzero"
"33976",8.00038e+12,"Loacker classic"
"33977",8.00038e+12,"Classic vanilla"
"33978",8.00038e+12,"Wafer al cacao con crema al latte"
"33979",8.00038e+12,"Classic double choc wafer"
"33980",8.00038e+12,"Minis"
"33981",8.00038e+12,"Quadratini"
"33982",8.00038e+12,"Loacker Classic PEANUT BUTTER"
"33983",8.00038e+12,"Multigran Hazelnut"
"33984",8.00038e+12,"Quadratini"
"33985",8.00038e+12,"Quadratini multigrain chocolate"
"33986",8.00038e+12,"Quadratini"
"33987",8.00038e+12,"Quadratini LESS SUGAR"
"33988",8.00038e+12,"Quadratini less sugar"
"33989",8.00038e+12,"Loacker Gardena peanut butter"
"33990",8.00038e+12,"GARDENA PEANUT BUTTER"
"33991",8.00038e+12,"Wafer"
"33992",8.00038e+12,"Napolitaner Crispy Cream"
"33993",8.00038e+12,"Crema napolitaner Loacker"
"33994",8.00038e+12,"napolitaner"
"33995",8.00038e+12,"Wafer"
"33996",8.00038e+12,"Cremkakao"
"33997",8.000382e+12,"Confettura di cotogne"
"33998",8.000382e+12,"Mostarda senapata"
"33999",8.000382e+12,"Confettura andrini"
"34000",8.000382e+12,"Mostarda tradizionale tipo Cremona extra senape"
"34001",8.000382e+12,"Crema di marroni alla vaniglia"
"34002",8.000382e+12,"Conserva di marroni"
"34003",8.000382e+12,"Salsa di mele leggermente senapata"
"34004",8.000382e+12,"Confettura extra albucocche"
"34005",8.000382e+12,"Confettura extra Fragole"
"34006",8.000382e+12,"andrinimarmellate"
"34007",8.000382e+12,"Confettira extra di mirtilli"
"34008",8.000382e+12,"marmellata pesche"
"34009",8.000382e+12,"Salsa di fichi"
"34010",8.000382e+12,"Salsa di cipolle"
"34011",8.000382e+12,"Marmellata di Limoni"
"34012",8.000382e+12,"Mostarda tradizionale tipo Cremona"
"34013",8.000389e+12,"Quadratini matcha green tea"
"34014",8.00039e+12,"Riso Integrale"
"34015",8.00039e+12,"Gran Risotto"
"34016",8.000394e+12,"I Mori"
"34017",8.000394e+12,"vino"
"34018",8.000394e+12,"CIRO’ D.O.C. Rosè"
"34019",8.000394e+12,"Pelati"
"34020",8.000395e+12,"Cabernet Riserva"
"34021",8.000395e+12,"vino bianco"
"34022",8.0004e+12,"Averna"
"34023",8.0004e+12,"Amaro"
"34024",8.0004e+12,"Averna Cream"
"34025",8.000401e+12,"Funghi Delizia"
"34026",8.000401e+12,"Carciofi alla contadina"
"34027",8.000401e+12,"Melanzane a filetti"
"34028",8.000403e+13,"pesto alla genovese"
"34029",8.000404e+12,"Maccheroncini di Campofilone"
"34030",8.000404e+12,"Tagliolini"
"34031",8.000404e+12,"Tagliatelle di campofilone"
"34032",8.000404e+12,"Pasta reale"
"34033",8.000404e+12,"Tagliolini al nero di seppia"
"34034",8.000404e+12,"Spiritosini mandorle e uvetta"
"34035",8.000404e+12,"Raviolini"
"34036",8.000404e+12,"Spinosina pasta all’uovo"
"34037",8.000404e+12,"Fettuccine 0"
"34038",8.000404e+12,"Tonnarelli"
"34039",8.000404e+12,"Fettuccine 0+"
"34040",8.000404e+12,"Spinosina al tartufo"
"34041",8.000404e+12,"Spiritosine"
"34042",8.000407e+12,"mix di formaggi gratuggiati"
"34043",8.000407e+12,"Mix di formaggi grattugiati"
"34044",8.000407e+12,"Grana padano bocconcini"
"34045",8.000407e+12,"Formaggio duro"
"34046",8.000407e+12,"Provolone dolce"
"34047",8.000407e+12,"Gorgonzola"
"34048",8.000407e+12,"Parmigiano reggiano"
"34049",8.000407e+12,"Parmigiano reggiano"
"34050",8.000407e+12,"Provolone Valpadana Dop Piccante"
"34051",8.000407e+12,"Parmigiano Reggiano"
"34052",8.000407e+12,"Grana padano"
"34053",8.000407e+12,"Formaggio edamer a fette"
"34054",8.000407e+12,"Formaggio Tilsit a fette"
"34055",8.000407e+12,"Formaggio Emmenthal a fette"
"34056",8.000407e+12,"Cheddar"
"34057",8.000407e+12,"Maasdamer"
"34058",8.000407e+12,"Maasdam"
"34059",8.000407e+12,"Formaggio"
"34060",8.000407e+12,"Formaggio Fontail"
"34061",8.000407e+12,"Formaggio Emmenthal bavarese"
"34062",8.000407e+12,"Formaggio Fontal"
"34063",8.000407e+12,"Formaggio maasdam"
"34064",8.000407e+12,"Provolone piccante"
"34065",8.000407e+12,"Formaggio parmigiano dop"
"34066",8.000407e+12,"Grana padano scaglie"
"34067",8.000407e+12,"Grana padano"
"34068",8.000407e+12,"Grana Padano"
"34069",8.000407e+12,"Asiago"
"34070",8.000407e+12,"Formaggio gouda"
"34071",8.000407e+12,"formaggio"
